00000_sd3_fp4_seed123_s40_g3.5_str0.6.png,6.81,sd3,fp4,123,40,3.5,0.6,00000
00000_sd15_fp4_seed123_s40_g5.0_str0.45.png,6.85,sd15,fp4,123,40,5.0,0.45,00000
00000_sd3_fp4_seed123_s50_g5.0_str0.6.png,6.88,sd3,fp4,123,50,5.0,0.6,00000
00000_sd3_fp4_seed123_s40_g6.5_str0.6.png,6.91,sd3,fp4,123,40,6.5,0.6,00000
00000_sd3_fp4_seed123_s50_g3.5_str0.6.png,6.98,sd3,fp4,123,50,3.5,0.6,00000
00000_sd3_fp4_seed123_s30_g3.5_str0.3.png,6.99,sd3,fp4,123,30,3.5,0.3,00000
00000_sd3_fp16_seed123_s50_g3.5_str0.6.png,7.13,sd3,fp16,123,50,3.5,0.6,00000
00000_sd3_fp16_seed123_s30_g3.5_str0.6.png,7.16,sd3,fp16,123,30,3.5,0.6,00000
00000_sd35_fp8_seed123_s50_g5.0_str0.45.png,7.2,sd35,fp8,123,50,5.0,0.45,00000
00000_sd15_fp4_seed123_s50_g5.0_str0.45.png,7.22,sd15,fp4,123,50,5.0,0.45,00000
00000_sd3_fp4_seed123_s40_g3.5_str0.3.png,7.29,sd3,fp4,123,40,3.5,0.3,00000
00000_sd3_fp16_seed123_s50_g3.5_str0.45.png,7.31,sd3,fp16,123,50,3.5,0.45,00000
00000_sd35_fp8_seed123_s50_g5.0_str0.6.png,7.43,sd35,fp8,123,50,5.0,0.6,00000
00000_sd35_fp16_seed123_s40_g5.0_str0.45.png,7.48,sd35,fp16,123,40,5.0,0.45,00000
00000_sd35_fp8_seed123_s40_g5.0_str0.45.png,7.49,sd35,fp8,123,40,5.0,0.45,00000
00000_sd3_fp4_seed123_s40_g5.0_str0.3.png,7.57,sd3,fp4,123,40,5.0,0.3,00000
00000_sd15_fp16_seed123_s40_g3.5_str0.45.png,7.6,sd15,fp16,123,40,3.5,0.45,00000
00000_sd15_fp4_seed123_s30_g5.0_str0.45.png,7.76,sd15,fp4,123,30,5.0,0.45,00000
00000_sd3_fp4_seed123_s40_g6.5_str0.3.png,7.8,sd3,fp4,123,40,6.5,0.3,00000
00000_sd35_fp8_seed123_s50_g3.5_str0.6.png,7.85,sd35,fp8,123,50,3.5,0.6,00000
00000_sd35_fp16_seed123_s30_g3.5_str0.45.png,7.91,sd35,fp16,123,30,3.5,0.45,00000
00000_sd35_fp16_seed123_s50_g3.5_str0.45.png,7.97,sd35,fp16,123,50,3.5,0.45,00000
00000_sd35_fp8_seed123_s30_g3.5_str0.6.png,8.04,sd35,fp8,123,30,3.5,0.6,00000
00000_sd15_fp8_seed123_s40_g3.5_str0.45.png,8.15,sd15,fp8,123,40,3.5,0.45,00000
00000_sd3_fp8_seed123_s50_g3.5_str0.6.png,8.15,sd3,fp8,123,50,3.5,0.6,00000
00000_sd35_fp16_seed123_s50_g5.0_str0.45.png,8.38,sd35,fp16,123,50,5.0,0.45,00000
00000_sd35_fp16_seed123_s30_g5.0_str0.6.png,8.46,sd35,fp16,123,30,5.0,0.6,00000
00000_sd15_fp4_seed123_s40_g6.5_str0.45.png,8.49,sd15,fp4,123,40,6.5,0.45,00000
00000_sd3_fp16_seed123_s50_g5.0_str0.6.png,8.56,sd3,fp16,123,50,5.0,0.6,00000
00000_sd15_fp16_seed123_s30_g3.5_str0.45.png,8.57,sd15,fp16,123,30,3.5,0.45,00000
00000_sd35_fp16_seed123_s40_g6.5_str0.45.png,8.62,sd35,fp16,123,40,6.5,0.45,00000
00000_sd35_fp8_seed123_s40_g5.0_str0.6.png,8.64,sd35,fp8,123,40,5.0,0.6,00000
00000_sd3_fp8_seed123_s30_g6.5_str0.6.png,8.7,sd3,fp8,123,30,6.5,0.6,00000
00000_sd15_fp4_seed123_s50_g6.5_str0.45.png,8.87,sd15,fp4,123,50,6.5,0.45,00000
00000_sd15_fp4_seed123_s30_g6.5_str0.45.png,8.93,sd15,fp4,123,30,6.5,0.45,00000
00000_sd15_fp8_seed123_s30_g3.5_str0.45.png,9.1,sd15,fp8,123,30,3.5,0.45,00000
00000_sd15_fp8_seed123_s30_g3.5_str0.6.png,9.18,sd15,fp8,123,30,3.5,0.6,00000
00000_sd3_fp16_seed123_s30_g5.0_str0.6.png,9.18,sd3,fp16,123,30,5.0,0.6,00000
00000_sd35_fp16_seed123_s30_g6.5_str0.45.png,9.21,sd35,fp16,123,30,6.5,0.45,00000
00000_sd35_fp16_seed123_s40_g3.5_str0.45.png,9.24,sd35,fp16,123,40,3.5,0.45,00000
00000_sd35_fp16_seed123_s40_g5.0_str0.6.png,9.28,sd35,fp16,123,40,5.0,0.6,00000
00000_sd15_fp16_seed123_s30_g3.5_str0.6.png,9.34,sd15,fp16,123,30,3.5,0.6,00000
00000_sd35_fp16_seed123_s50_g6.5_str0.45.png,9.34,sd35,fp16,123,50,6.5,0.45,00000
00000_sd15_fp16_seed123_s50_g3.5_str0.45.png,9.35,sd15,fp16,123,50,3.5,0.45,00000
00000_sd3_fp16_seed123_s30_g6.5_str0.6.png,9.48,sd3,fp16,123,30,6.5,0.6,00000
00000_sd35_fp16_seed123_s40_g6.5_str0.6.png,9.55,sd35,fp16,123,40,6.5,0.6,00000
00000_sd35_fp4_seed123_s50_g3.5_str0.6.png,9.64,sd35,fp4,123,50,3.5,0.6,00000
00000_sd35_fp4_seed123_s40_g3.5_str0.6.png,10.07,sd35,fp4,123,40,3.5,0.6,00000
00000_sd3_fp16_seed123_s50_g6.5_str0.45.png,10.09,sd3,fp16,123,50,6.5,0.45,00000
00000_sd3_fp16_seed123_s40_g3.5_str0.45.png,10.38,sd3,fp16,123,40,3.5,0.45,00000
00000_sd15_fp8_seed123_s50_g3.5_str0.45.png,10.39,sd15,fp8,123,50,3.5,0.45,00000
00000_sd3_fp4_seed123_s50_g6.5_str0.6.png,10.44,sd3,fp4,123,50,6.5,0.6,00000
00000_sd3_fp8_seed123_s50_g6.5_str0.6.png,11.15,sd3,fp8,123,50,6.5,0.6,00000
00000_sd35_fp4_seed123_s30_g3.5_str0.6.png,11.21,sd35,fp4,123,30,3.5,0.6,00000
00000_sd35_fp16_seed123_s50_g6.5_str0.6.png,11.35,sd35,fp16,123,50,6.5,0.6,00000
00000_sd3_fp8_seed123_s50_g5.0_str0.6.png,11.48,sd3,fp8,123,50,5.0,0.6,00000
00000_sd3_fp8_seed123_s30_g3.5_str0.6.png,11.73,sd3,fp8,123,30,3.5,0.6,00000
00000_sd35_fp16_seed123_s50_g5.0_str0.6.png,11.9,sd35,fp16,123,50,5.0,0.6,00000
00000_sd3_fp16_seed123_s40_g6.5_str0.6.png,11.94,sd3,fp16,123,40,6.5,0.6,00000
00000_sd35_fp8_seed123_s50_g6.5_str0.6.png,12.13,sd35,fp8,123,50,6.5,0.6,00000
00000_sd35_fp4_seed123_s50_g5.0_str0.6.png,12.28,sd35,fp4,123,50,5.0,0.6,00000
00000_sd3_fp8_seed123_s50_g3.5_str0.45.png,12.46,sd3,fp8,123,50,3.5,0.45,00000
00000_sd3_fp16_seed123_s40_g3.5_str0.6.png,12.5,sd3,fp16,123,40,3.5,0.6,00000
00000_sd15_fp16_seed123_s40_g5.0_str0.45.png,12.5,sd15,fp16,123,40,5.0,0.45,00000
00000_sd3_fp16_seed123_s50_g6.5_str0.6.png,12.5,sd3,fp16,123,50,6.5,0.6,00000
00000_sd15_fp4_seed123_s30_g6.5_str0.6.png,12.75,sd15,fp4,123,30,6.5,0.6,00000
00000_sd15_fp4_seed123_s40_g5.0_str0.6.png,12.79,sd15,fp4,123,40,5.0,0.6,00000
00000_sd35_fp4_seed123_s40_g5.0_str0.6.png,12.95,sd35,fp4,123,40,5.0,0.6,00000
00000_sd3_fp16_seed123_s40_g5.0_str0.6.png,13.09,sd3,fp16,123,40,5.0,0.6,00000
00000_sd15_fp16_seed123_s30_g5.0_str0.45.png,13.12,sd15,fp16,123,30,5.0,0.45,00000
00000_sd3_fp8_seed123_s40_g6.5_str0.6.png,13.24,sd3,fp8,123,40,6.5,0.6,00000
00000_sd3_fp16_seed123_s40_g5.0_str0.45.png,13.46,sd3,fp16,123,40,5.0,0.45,00000
00000_sd3_fp8_seed123_s40_g5.0_str0.6.png,13.61,sd3,fp8,123,40,5.0,0.6,00000
00000_sd35_fp16_seed123_s30_g6.5_str0.6.png,13.68,sd35,fp16,123,30,6.5,0.6,00000
00000_sd3_fp8_seed123_s30_g5.0_str0.6.png,14.11,sd3,fp8,123,30,5.0,0.6,00000
00000_sd15_fp16_seed123_s40_g3.5_str0.6.png,14.14,sd15,fp16,123,40,3.5,0.6,00000
00000_sd15_fp8_seed123_s40_g3.5_str0.6.png,14.29,sd15,fp8,123,40,3.5,0.6,00000
00000_sd15_fp8_seed123_s40_g5.0_str0.45.png,14.29,sd15,fp8,123,40,5.0,0.45,00000
00000_sd15_fp4_seed123_s30_g3.5_str0.3.png,14.44,sd15,fp4,123,30,3.5,0.3,00000
00000_sd15_fp4_seed123_s40_g3.5_str0.3.png,14.45,sd15,fp4,123,40,3.5,0.3,00000
00000_sd15_fp4_seed123_s30_g5.0_str0.3.png,14.78,sd15,fp4,123,30,5.0,0.3,00000
00000_sd15_fp8_seed123_s50_g6.5_str0.3.png,14.86,sd15,fp8,123,50,6.5,0.3,00000
00000_sd15_fp4_seed123_s50_g3.5_str0.3.png,15.08,sd15,fp4,123,50,3.5,0.3,00000
